Fecha,Ejercicio, Precio 
09/11/22,2022, 22.124000 
10/11/22,2022, 21.318681 
11/11/22,2022, 20.943037 
12/11/22,2022, 20.023255 
14/11/22,2022, 19.344827 
15/11/22,2022, 19.936507 
16/11/22,2022, 19.474576 
17/11/22,2022, 19.797872 
18/11/22,2022, 19.945121 
19/11/22,2022, 19.642857 
22/11/22,2022, 20.307142 
23/11/22,2022, 20.348314 
24/11/22,2022, 20.500000 
25/11/22,2022, 20.660000 
26/11/22,2022, 20.604838 
28/11/22,2022, 20.253164 
29/11/22,2022, 20.265822 
30/11/22,2022, 20.470238 
01/12/22,2022, 21.035000 
02/12/22,2022, 20.879310 
03/12/22,2022, 21.193181 
05/12/22,2022, 21.489795 
06/12/22,2022, 21.852000 
07/12/22,2022, 21.750000 
08/12/22,2022, 21.670542 
09/12/22,2022, 21.163551 
10/12/22,2022, 21.303030 
12/12/22,2022, 21.805555 
13/12/22,2022, 21.342857 
14/12/22,2022, 21.905797 
15/12/22,2022, 21.603571 
16/12/22,2022, 21.730769 
17/12/22,2022, 21.600000 
19/12/22,2022, 22.200000 
20/12/22,2022, 22.165517 
21/12/22,2022, 22.050955 
22/12/22,2022, 20.566964 
23/12/22,2022, 21.397727 
24/12/22,2022, 22.200000 
26/12/22,2022, 21.535714 
27/12/22,2022, 21.707627 
28/12/22,2022, 21.852380 
29/12/22,2022, 21.742990 
30/12/22,2022, 21.522988 
31/12/22,2022, 20.777777 
02/01/23,2023, 19.437500 
03/01/23,2023, 21.111111 
04/01/23,2023, 20.890756 
05/01/23,2023, 20.436893 
06/01/23,2023, 19.936708 
07/01/23,2023, 20.137500 
09/01/23,2023, 20.143564 
10/01/23,2023, 19.881147 
11/01/23,2023, 19.838461 
12/01/23,2023, 19.767857 
13/01/23,2023, 19.907975 
14/01/23,2023, 19.879629 
16/01/23,2023, 20.078358 
17/01/23,2023, 20.130681 
18/01/23,2023, 19.862359 
19/01/23,2023, 20.129310 
20/01/23,2023, 20.324742 
21/01/23,2023, 20.379194 
23/01/23,2023, 20.308724 
24/01/23,2023, 20.403973 
25/01/23,2023, 19.890510 
26/01/23,2023, 19.268750 
27/01/23,2023, 19.370786 
28/01/23,2023, 19.474137 
30/01/23,2023, 19.803571 
31/01/23,2023, 19.556250 
01/02/23,2023, 19.702970 
02/02/23,2023, 19.585585 
03/02/23,2023, 19.698113 
04/02/23,2023, 19.606666 
07/02/23,2023, 19.569892 
08/02/23,2023, 19.771844 
09/02/23,2023, 20.108391 
10/02/23,2023, 20.068702 
11/02/23,2023, 20.123762 
13/02/23,2023, 20.719230 
14/02/23,2023, 20.942953 
15/02/23,2023, 20.969565 
16/02/23,2023, 21.332061 
17/02/23,2023, 21.240566 
18/02/23,2023, 21.396825 
20/02/23,2023, 22.656250 
21/02/23,2023, 23.589928 
22/02/23,2023, 23.956692 
23/02/23,2023, 23.858695 
24/02/23,2023, 24.010563 
25/02/23,2023, 24.259433 
27/02/23,2023, 24.772357 
28/02/23,2023, 25.336879 
01/03/23,2023, 25.486301 
02/03/23,2023, 26.114093 
03/03/23,2023, 26.079310 
04/03/23,2023, 25.986111 
06/03/23,2023, 27.439597 
07/03/23,2023, 27.399328 
08/03/23,2023, 27.666666 
09/03/23,2023, 27.894230 
10/03/23,2023, 27.629139 
11/03/23,2023, 27.768867 
13/03/23,2023, 27.731292 
14/03/23,2023, 27.945431 
15/03/23,2023, 27.510256 
16/03/23,2023, 27.358757 
17/03/23,2023, 26.897058 
18/03/23,2023, 26.962686 
21/03/23,2023, 26.988721 
22/03/23,2023, 26.714285 
23/03/23,2023, 26.144444 
24/03/23,2023, 25.784000 
25/03/23,2023, 25.698795 
27/03/23,2023, 25.773148 
28/03/23,2023, 26.172932 
29/03/23,2023, 26.240000 
30/03/23,2023, 26.233552 
31/03/23,2023, 26.098484 
01/04/23,2023, 26.350515 
03/04/23,2023, 26.148648 
04/04/23,2023, 26.560344 
05/04/23,2023, 26.811111 
10/04/23,2023, 26.546601 
11/04/23,2023, 27.033742 
12/04/23,2023, 27.364161 
13/04/23,2023, 27.156804 
14/04/23,2023, 26.877300 
15/04/23,2023, 26.417431 
17/04/23,2023, 26.300751 
18/04/23,2023, 26.407801 
19/04/23,2023, 26.003649 
20/04/23,2023, 25.791095 
21/04/23,2023, 25.722972 
22/04/23,2023, 25.338709 
24/04/23,2023, 25.296116 
25/04/23,2023, 25.082677 
26/04/23,2023, 25.021276 
27/04/23,2023, 24.629411 
28/04/23,2023, 24.092592 
29/04/23,2023, 22.875000 
02/05/23,2023, 22.480769 
03/05/23,2023, 22.510869 
04/05/23,2023, 22.370192 
05/05/23,2023, 22.388888 
06/05/23,2023, 22.457142 
08/05/23,2023, 22.087837 
09/05/23,2023, 22.430000 
10/05/23,2023, 23.142156 
11/05/23,2023, 22.947115 
12/05/23,2023, 23.004385 
13/05/23,2023, 23.084615 
15/05/23,2023, 23.518987 
16/05/23,2023, 24.087155 
17/05/23,2023, 24.703007 
18/05/23,2023, 24.786885 
19/05/23,2023, 24.517647 
20/05/23,2023, 24.274193 
22/05/23,2023, 24.963855 
23/05/23,2023, 25.595238 
24/05/23,2023, 26.128571 
25/05/23,2023, 26.417241 
26/05/23,2023, 26.830645 
27/05/23,2023, 26.476923 
29/05/23,2023, 26.810344 
30/05/23,2023, 27.282051 
31/05/23,2023, 27.209016 
01/06/23,2023, 27.000000 
02/06/23,2023, 27.068627 
03/06/23,2023, 26.474025 
05/06/23,2023, 27.065217 
06/06/23,2023, 27.372262 
07/06/23,2023, 27.560975 
08/06/23,2023, 27.669565 
09/06/23,2023, 27.877450 
10/06/23,2023, 27.923913 
12/06/23,2023, 28.086666 
13/06/23,2023, 29.640845 
14/06/23,2023, 30.926470 
15/06/23,2023, 32.737704 
16/06/23,2023, 32.857142 
17/06/23,2023, 31.333333 
19/06/23,2023, 41.727272 
20/06/23,2023, 46.390243 
21/06/23,2023, 54.818181 
22/06/23,2023, 66.687500 
23/06/23,2023, 66.548192 
24/06/23,2023, 63.505208 
26/06/23,2023, 58.961206 
27/06/23,2023, 56.859813 
28/06/23,2023, 51.647058 
29/06/23,2023, 48.451923 
30/06/23,2023, 48.139534 
01/07/23,2023, 49.000000 
03/07/23,2023, 44.888888 
04/07/23,2023, 48.250000 
05/07/23,2023, 46.909090 
06/07/23,2023, 43.186813 
07/07/23,2023, 42.918750 
08/07/23,2023, 45.250000 
10/07/23,2023, 41.144444 
11/07/23,2023, 41.666666 
12/07/23,2023, 43.831168 
13/07/23,2023, 46.634408 
14/07/23,2023, 49.274509 
15/07/23,2023, 50.400000 
17/07/23,2023, 45.500000 
18/07/23,2023, 45.000000 
19/07/23,2023, 44.000000 
20/07/23,2023, 44.650684 
21/07/23,2023, 41.491935 
22/07/23,2023, 36.852941 
24/07/23,2023, 38.349056 
25/07/23,2023, 38.137931 
26/07/23,2023, 37.894444 
27/07/23,2023, 38.674698 
28/07/23,2023, 39.067164 
29/07/23,2023, 37.292682 
31/07/23,2023, 40.682539 
01/08/23,2023, 42.729007 
02/08/23,2023, 43.700000 
03/08/23,2023, 44.483516 
04/08/23,2023, 47.053191 
05/08/23,2023, 48.607142 
07/08/23,2023, 48.889705 
08/08/23,2023, 45.949152 
09/08/23,2023, 51.764705 
10/08/23,2023, 50.139784 
11/08/23,2023, 50.495575 
12/08/23,2023, 51.735294 
14/08/23,2023, 51.673913 
15/08/23,2023, 49.657657 
16/08/23,2023, 46.300000 
17/08/23,2023, 41.636363 
18/08/23,2023, 41.250000 
19/08/23,2023, 37.500000 
21/08/23,2023, 39.090909 
22/08/23,2023, 35.627450 
23/08/23,2023, 33.298507 
24/08/23,2023, 32.000000 
25/08/23,2023, 33.240000 
26/08/23,2023, 29.923076 
28/08/23,2023, 28.844444 
29/08/23,2023, 27.368421 
30/08/23,2023, 26.807692 
31/08/23,2023, 27.333333 
01/09/23,2023, 27.679487 
02/09/23,2023, 26.790697 
04/09/23,2023, 27.906976 
05/09/23,2023, 29.103448 
06/09/23,2023, 29.557377 
07/09/23,2023, 29.439024 
08/09/23,2023, 29.333333 
09/09/23,2023, 28.934782 
11/09/23,2023, 29.442307 
12/09/23,2023, 31.174757 
13/09/23,2023, 31.854545 
14/09/23,2023, 30.860000 
15/09/23,2023, 31.464705 
18/09/23,2023, 31.765486 
19/09/23,2023, 31.069767 
20/09/23,2023, 30.542553 
21/09/23,2023, 29.350961 
22/09/23,2023, 28.658536 
23/09/23,2023, 29.085106 
25/09/23,2023, 28.518987 
26/09/23,2023, 27.584415 
27/09/23,2023, 27.552238 
28/09/23,2023, 27.280000 
29/09/23,2023, 27.897727 
30/09/23,2023, 27.166666 
02/10/23,2023, 26.166666 
03/10/23,2023, 27.833333 
04/10/23,2023, 24.318181 
05/10/23,2023, 23.409090 
06/10/23,2023, 22.531250 
07/10/23,2023, 23.250000 
09/10/23,2023, 24.919354 
10/10/23,2023, 24.644067 
11/10/23,2023, 24.588235 
12/10/23,2023, 25.180722 
13/10/23,2023, 25.525316 
14/10/23,2023, 24.142857 
16/10/23,2023, 24.846153 
17/10/23,2023, 26.122950 
18/10/23,2023, 26.705882 
19/10/23,2023, 27.463157 
20/10/23,2023, 26.741758 
21/10/23,2023, 26.626984 
23/10/23,2023, 26.910256 
24/10/23,2023, 27.750000 
25/10/23,2023, 28.212500 
26/10/23,2023, 27.916666 
27/10/23,2023, 28.717105 
28/10/23,2023, 27.464285 
30/10/23,2023, 30.965517 
31/10/23,2023, 31.094594 
01/11/23,2023, 32.214285 
03/11/23,2023, 33.064516 
04/11/23,2023, 32.756578 
06/11/23,2023, 32.619047 
07/11/23,2023, 31.065789 
08/11/23,2023, 27.714285 
09/11/23,2023, 24.900000 
10/11/23,2023, 23.400000 
11/11/23,2023, 22.000000 
13/11/23,2023, 27.500000 
14/11/23,2023, 25.500000 
15/11/23,2023, 25.582089 
16/11/23,2023, 25.411764 
17/11/23,2023, 25.910714 
18/11/23,2023, 23.454545 
21/11/23,2023, 27.475409 
22/11/23,2023, 27.305309 
23/11/23,2023, 27.142201 
24/11/23,2023, 26.645631 
25/11/23,2023, 27.302631 
27/11/23,2023, 26.797468 
28/11/23,2023, 27.652173 
29/11/23,2023, 26.891304 
30/11/23,2023, 27.354368 
01/12/23,2023, 26.456896 
02/12/23,2023, 26.555555 
04/12/23,2023, 25.919117 
05/12/23,2023, 24.950704 
06/12/23,2023, 24.346153 
07/12/23,2023, 26.892857 
08/12/23,2023, 25.476923 
09/12/23,2023, 26.147058 
11/12/23,2023, 26.575000 
12/12/23,2023, 28.634615 
13/12/23,2023, 28.316091 
14/12/23,2023, 27.712765 
15/12/23,2023, 27.768750 
16/12/23,2023, 29.270270 
18/12/23,2023, 28.738095 
19/12/23,2023, 28.692307 
20/12/23,2023, 29.008333 
21/12/23,2023, 30.575757 
22/12/23,2023, 29.034883 
23/12/23,2023, 24.846153 
26/12/23,2023, 28.875000 
27/12/23,2023, 29.415384 
28/12/23,2023, 28.672413 
29/12/23,2023, 30.165094 
30/12/23,2023, 28.416666 
02/01/24,2024, 29.191860 
03/01/24,2024, 29.829113 
04/01/24,2024, 29.490000 
05/01/24,2024, 29.783898 
06/01/24,2024, 28.517647 
08/01/24,2024, 28.754310 
09/01/24,2024, 29.564220 
10/01/24,2024, 29.386138 
11/01/24,2024, 28.700000 
12/01/24,2024, 29.072368 
13/01/24,2024, 27.000000 
15/01/24,2024, 27.108333 
16/01/24,2024, 27.791666 
17/01/24,2024, 26.373239 
18/01/24,2024, 26.685897 
19/01/24,2024, 26.950704 
20/01/24,2024, 26.490000 
22/01/24,2024, 27.423611 
23/01/24,2024, 27.164473 
24/01/24,2024, 27.666666 
25/01/24,2024, 27.940860 
26/01/24,2024, 28.390804 
27/01/24,2024, 28.269230 
29/01/24,2024, 28.652941 
30/01/24,2024, 28.944444 
31/01/24,2024, 29.452127 
01/02/24,2024, 29.867924 
02/02/24,2024, 29.792207 
03/02/24,2024, 28.391304 
06/02/24,2024, 29.638157 
07/02/24,2024, 30.785714 
08/02/24,2024, 30.170833 
09/02/24,2024, 30.792553 
10/02/24,2024, 30.471428 
12/02/24,2024, 31.252873 
13/02/24,2024, 31.347457 
14/02/24,2024, 32.416666 
15/02/24,2024, 32.780701 
16/02/24,2024, 32.283950 
17/02/24,2024, 31.222222 
19/02/24,2024, 32.670103 
20/02/24,2024, 33.400000 
21/02/24,2024, 31.461864 
22/02/24,2024, 30.937500 
23/02/24,2024, 30.764705 
24/02/24,2024, 31.476744 
26/02/24,2024, 30.838235 
27/02/24,2024, 30.554216 
28/02/24,2024, 30.333333 
29/02/24,2024, 30.634615 
01/03/24,2024, 29.895348 
02/03/24,2024, 31.285714 
04/03/24,2024, 30.943548 
05/03/24,2024, 32.013513 
06/03/24,2024, 31.670588 
07/03/24,2024, 32.676136 
08/03/24,2024, 33.378378 
09/03/24,2024, 33.555555 
11/03/24,2024, 34.000000 
12/03/24,2024, 33.964285 
13/03/24,2024, 34.330097 
14/03/24,2024, 34.796703 
15/03/24,2024, 34.493827 
16/03/24,2024, 35.483333 
19/03/24,2024, 36.979381 
20/03/24,2024, 38.904761 
21/03/24,2024, 39.246913 
22/03/24,2024, 39.145833 
23/03/24,2024, 38.291044 
25/03/24,2024, 39.543478 
26/03/24,2024, 40.776315 
27/03/24,2024, 40.688888 
01/04/24,2024, 40.965517 
02/04/24,2024, 40.573033 
03/04/24,2024, 40.947368 
04/04/24,2024, 39.970149 
05/04/24,2024, 39.018518 
06/04/24,2024, 36.420000 
08/04/24,2024, 35.836666 
09/04/24,2024, 34.760000 
10/04/24,2024, 34.650000 
11/04/24,2024, 35.754716 
12/04/24,2024, 35.340425 
13/04/24,2024, 37.138888 
15/04/24,2024, 38.683333 
16/04/24,2024, 39.303797 
17/04/24,2024, 39.965346 
18/04/24,2024, 40.625000 
19/04/24,2024, 40.678082 
20/04/24,2024, 41.575757 
22/04/24,2024, 42.589743 
23/04/24,2024, 45.220779 
24/04/24,2024, 45.757731 
25/04/24,2024, 45.380952 
26/04/24,2024, 44.778947 
27/04/24,2024, 44.000000 
29/04/24,2024, 43.621621 
30/04/24,2024, 42.571428 
02/05/24,2024, 41.423076 
03/05/24,2024, 41.169014 
04/05/24,2024, 42.032608 
06/05/24,2024, 42.932432 
07/05/24,2024, 42.774647 
08/05/24,2024, 41.045454 
09/05/24,2024, 40.580246 
10/05/24,2024, 40.090909 
11/05/24,2024, 36.812500 
13/05/24,2024, 38.382978 
14/05/24,2024, 35.459459 
15/05/24,2024, 37.500000 
16/05/24,2024, 38.122807 
17/05/24,2024, 37.715909 
18/05/24,2024, 38.416666 
20/05/24,2024, 39.083333 
21/05/24,2024, 39.100000 
22/05/24,2024, 39.095238 
23/05/24,2024, 39.700000 
24/05/24,2024, 39.413043 
25/05/24,2024, 39.931034 
27/05/24,2024, 41.920000 
28/05/24,2024, 43.110000 
29/05/24,2024, 43.673913 
30/05/24,2024, 44.918478 
31/05/24,2024, 45.302631 
01/06/24,2024, 45.054054 
03/06/24,2024, 45.078947 
04/06/24,2024, 48.533333 
05/06/24,2024, 49.887323 
06/06/24,2024, 51.320000 
07/06/24,2024, 49.206896 
08/06/24,2024, 52.000000 
10/06/24,2024, 52.687500 
11/06/24,2024, 56.468085 
12/06/24,2024, 58.068181 
13/06/24,2024, 58.919117 
14/06/24,2024, 60.414772 
15/06/24,2024, 60.308823 
17/06/24,2024, 60.846153 
18/06/24,2024, 56.300000 
19/06/24,2024, 65.000000 
20/06/24,2024, 59.523809 
21/06/24,2024, 61.677419 
22/06/24,2024, 62.200000 
24/06/24,2024, 61.814814 
25/06/24,2024, 62.807692 
26/06/24,2024, 62.559523 
27/06/24,2024, 62.417721 
28/06/24,2024, 59.283018 
29/06/24,2024, 53.684210 
01/07/24,2024, 49.047619 
02/07/24,2024, 47.650000 
03/07/24,2024, 45.693877 
04/07/24,2024, 46.271186 
05/07/24,2024, 45.658536 
06/07/24,2024, 46.105263 
08/07/24,2024, 44.322580 
09/07/24,2024, 45.750000 
10/07/24,2024, 45.696428 
11/07/24,2024, 44.000000 
12/07/24,2024, 42.608695 
13/07/24,2024, 41.090909 
15/07/24,2024, 39.761904 
16/07/24,2024, 40.934426 
17/07/24,2024, 40.023809 
18/07/24,2024, 39.285714 
19/07/24,2024, 39.800000 
20/07/24,2024, 41.375000 
22/07/24,2024, 41.357142 
23/07/24,2024, 41.580645 
24/07/24,2024, 43.425531 
25/07/24,2024, 44.804347 
26/07/24,2024, 49.380952 
27/07/24,2024, 50.481481 
29/07/24,2024, 52.224489 
30/07/24,2024, 56.512987 
31/07/24,2024, 60.029411 
01/08/24,2024, 62.188524 
02/08/24,2024, 64.915492 
03/08/24,2024, 69.073170 
05/08/24,2024, 72.395522 
06/08/24,2024, 75.207792 
07/08/24,2024, 68.964912 
08/08/24,2024, 68.918918 
09/08/24,2024, 62.767307 
10/08/24,2024, 62.083333 
12/08/24,2024, 53.389830 
13/08/24,2024, 48.578947 
14/08/24,2024, 49.452380 
15/08/24,2024, 48.047619 
16/08/24,2024, 53.382352 
17/08/24,2024, 49.100000 
19/08/24,2024, 54.075000 
20/08/24,2024, 56.702702 
21/08/24,2024, 58.527777 
22/08/24,2024, 55.940000 
23/08/24,2024, 54.529411 
24/08/24,2024, 54.529411 
26/08/24,2024, 53.734693 
27/08/24,2024, 51.490909 
28/08/24,2024, 47.833333 
29/08/24,2024, 45.866666 
30/08/24,2024, 49.272727 
31/08/24,2024, 47.800000 
02/09/24,2024, 44.347222 
03/09/24,2024, 44.842105 
04/09/24,2024, 43.426470 
05/09/24,2024, 44.422413 
06/09/24,2024, 45.134146 
07/09/24,2024, 43.583333 
09/09/24,2024, 46.066037 
10/09/24,2024, 43.553846 
11/09/24,2024, 42.339285 
12/09/24,2024, 42.885245 
13/09/24,2024, 40.514285 
14/09/24,2024, 37.641025 
17/09/24,2024, 39.000000 
18/09/24,2024, 40.702127 
19/09/24,2024, 42.142857 
20/09/24,2024, 41.035087 
21/09/24,2024, 42.634146 
23/09/24,2024, 41.746835 
24/09/24,2024, 42.608695 
25/09/24,2024, 41.581395 
26/09/24,2024, 43.166666 
27/09/24,2024, 41.652777 
28/09/24,2024, 41.934426 
30/09/24,2024, 43.424242 
02/10/24,2024, 44.402985 
03/10/24,2024, 46.338582 
04/10/24,2024, 45.922330 
05/10/24,2024, 45.933333 
07/10/24,2024, 45.258928 
08/10/24,2024, 45.914414 
09/10/24,2024, 44.941176 
10/10/24,2024, 44.691011 
11/10/24,2024, 44.220338 
12/10/24,2024, 44.833333 
14/10/24,2024, 45.771428 
15/10/24,2024, 46.325000 
16/10/24,2024, 46.000000 
17/10/24,2024, 45.960784 
18/10/24,2024, 45.297872 
19/10/24,2024, 44.636363 
21/10/24,2024, 46.639344 
22/10/24,2024, 43.534246 
23/10/24,2024, 45.962962 
24/10/24,2024, 48.743589 
25/10/24,2024, 47.789473 
26/10/24,2024, 44.550000 
28/10/24,2024, 46.071428 
29/10/24,2024, 44.377358 
30/10/24,2024, 46.741935 
31/10/24,2024, 42.204081 
01/11/24,2024, 41.357142 
04/11/24,2024, 42.308510 
05/11/24,2024, 43.331460 
06/11/24,2024, 43.570512 
07/11/24,2024, 43.389830 
08/11/24,2024, 42.207142 
09/11/24,2024, 41.767441 
11/11/24,2024, 45.027397 
12/11/24,2024, 46.283950 
13/11/24,2024, 46.264367 
14/11/24,2024, 45.864864 
15/11/24,2024, 46.127450 
16/11/24,2024, 42.666666 
19/11/24,2024, 50.028089 
20/11/24,2024, 50.954545 
21/11/24,2024, 49.695454 
22/11/24,2024, 51.648351 
23/11/24,2024, 52.990000 
25/11/24,2024, 52.063492 
26/11/24,2024, 51.782051 
27/11/24,2024, 53.506024 
28/11/24,2024, 54.905405 
29/11/24,2024, 51.907407 
30/11/24,2024, 47.022727 
02/12/24,2024, 55.670731 
03/12/24,2024, 56.018750 
04/12/24,2024, 52.939024 
05/12/24,2024, 51.653846 
06/12/24,2024, 53.420289 
07/12/24,2024, 51.360000 
09/12/24,2024, 51.000000 
10/12/24,2024, 52.131868 
11/12/24,2024, 50.303797 
12/12/24,2024, 50.520408 
13/12/24,2024, 49.525000 
14/12/24,2024, 47.888888 
16/12/24,2024, 47.646341 
17/12/24,2024, 47.366071 
18/12/24,2024, 49.075471 
19/12/24,2024, 48.140000 
20/12/24,2024, 49.789473 
21/12/24,2024, 49.884615 
23/12/24,2024, 51.979591 
24/12/24,2024, 49.090909 
26/12/24,2024, 51.085106 
27/12/24,2024, 53.226415 
28/12/24,2024, 51.842105 
30/12/24,2024, 50.500000 
31/12/24,2024, 52.903225 
02/01/25,2025, 53.346153 
03/01/25,2025, 53.787234 
04/01/25,2025, 52.782608 
06/01/25,2025, 58.328947 
07/01/25,2025, 60.685185 
08/01/25,2025, 61.364367 
09/01/25,2025, 63.300884 
10/01/25,2025, 64.203883 
11/01/25,2025, 64.083333 
13/01/25,2025, 65.326732 
14/01/25,2025, 65.827586 
15/01/25,2025, 66.056554 
16/01/25,2025, 65.870689 
17/01/25,2025, 65.271844 
18/01/25,2025, 62.530000 
20/01/25,2025, 62.919811 
21/01/25,2025, 63.826315 
22/01/25,2025, 65.080357 
23/01/25,2025, 64.416666 
24/01/25,2025, 62.287128 
25/01/25,2025, 61.250000 
27/01/25,2025, 63.678160 
28/01/25,2025, 62.691588 
29/01/25,2025, 61.333333 
30/01/25,2025, 59.960526 
31/01/25,2025, 57.402777 
01/02/25,2025, 54.390243 
04/02/25,2025, 56.000000 
05/02/25,2025, 53.306122 
06/02/25,2025, 52.434782 
07/02/25,2025, 55.600000 
08/02/25,2025, 57.466666 
10/02/25,2025, 64.085106 
11/02/25,2025, 67.204545 
12/02/25,2025, 67.980582 
13/02/25,2025, 66.489361 
14/02/25,2025, 65.133333 
15/02/25,2025, 66.952380 
17/02/25,2025, 69.960784 
18/02/25,2025, 67.875000 
19/02/25,2025, 68.004854 
20/02/25,2025, 70.000000 
21/02/25,2025, 68.220588 
22/02/25,2025, 68.140350 
24/02/25,2025, 67.000000 
25/02/25,2025, 66.872727 
26/02/25,2025, 68.972222 
27/02/25,2025, 71.230769 
28/02/25,2025, 68.000000 
01/03/25,2025, 65.869565 
03/03/25,2025, 65.513513 
04/03/25,2025, 67.676923 
05/03/25,2025, 59.071428 
06/03/25,2025, 58.214285 
07/03/25,2025, 67.047619 
08/03/25,2025, 66.942857 
10/03/25,2025, 66.467741 
11/03/25,2025, 70.845238 
12/03/25,2025, 73.290697 
13/03/25,2025, 74.743589 
14/03/25,2025, 69.417721 
15/03/25,2025, 70.981132 
18/03/25,2025, 72.566037 
19/03/25,2025, 72.562500 
20/03/25,2025, 68.400000 
21/03/25,2025, 67.762820 
22/03/25,2025, 65.764705 
24/03/25,2025, 68.206896 
25/03/25,2025, 66.760000 
26/03/25,2025, 67.281690 
27/03/25,2025, 64.335714 
28/03/25,2025, 63.250000 
29/03/25,2025, 55.523809 
31/03/25,2025, 51.600000 
01/04/25,2025, 53.285714 
02/04/25,2025, 56.636363 
03/04/25,2025, 59.882352 
04/04/25,2025, 59.891891 
05/04/25,2025, 61.875000 
07/04/25,2025, 66.456521 
08/04/25,2025, 67.101265 
09/04/25,2025, 67.982142 
10/04/25,2025, 68.432432 
11/04/25,2025, 69.315789 
12/04/25,2025, 67.589743 
14/04/25,2025, 69.000000 
15/04/25,2025, 64.837837 
16/04/25,2025, 64.683333 
21/04/25,2025, 59.750000 
22/04/25,2025, 63.878378 
23/04/25,2025, 61.247058 
24/04/25,2025, 61.292452 
25/04/25,2025, 59.830188 
26/04/25,2025, 58.648648 
28/04/25,2025, 58.090909 
29/04/25,2025, 57.021276 
30/04/25,2025, 58.166666 
02/05/25,2025, 58.095238 
03/05/25,2025, 57.304347 
05/05/25,2025, 58.142857 
06/05/25,2025, 57.953488 
07/05/25,2025, 57.300000 
08/05/25,2025, 54.950819 
09/05/25,2025, 55.930232 
10/05/25,2025, 55.043478 
12/05/25,2025, 49.941176 
13/05/25,2025, 49.617647 
14/05/25,2025, 51.320000 
15/05/25,2025, 47.187500 
16/05/25,2025, 49.085714 
17/05/25,2025, 46.277777 
19/05/25,2025, 47.172413 
20/05/25,2025, 47.693877 
21/05/25,2025, 48.465517 
22/05/25,2025, 49.896551 
23/05/25,2025, 48.450000 
24/05/25,2025, 49.382352 
26/05/25,2025, 51.190476 
27/05/25,2025, 48.633333 
28/05/25,2025, 48.826086 
29/05/25,2025, 51.781818 
30/05/25,2025, 50.851063 
31/05/25,2025, 53.116666 
02/06/25,2025, 53.840000 
03/06/25,2025, 50.783783 
04/06/25,2025, 51.166666 
05/06/25,2025, 48.347826 
06/06/25,2025, 47.574468 
07/06/25,2025, 47.741935 
09/06/25,2025, 50.000000 
10/06/25,2025, 50.026666 
11/06/25,2025, 51.400000 
12/06/25,2025, 48.648648 
13/06/25,2025, 47.533333 
14/06/25,2025, 49.725000 
16/06/25,2025, 49.272727 
17/06/25,2025, 46.794230 
18/06/25,2025, 41.480769 
19/06/25,2025, 40.615384 
20/06/25,2025, 41.057692 
21/06/25,2025, 39.071428 
23/06/25,2025, 37.642857 
24/06/25,2025, 39.777777 
25/06/25,2025, 41.214285 
26/06/25,2025, 39.666666 
27/06/25,2025, 35.000000 
28/06/25,2025, 35.875000 
30/06/25,2025, 34.151515 
01/07/25,2025, 35.615384 
02/07/25,2025, 35.888888 
03/07/25,2025, 36.633663 
04/07/25,2025, 37.597701 
05/07/25,2025, 37.290322 
07/07/25,2025, 37.930555 
08/07/25,2025, 38.416666 
09/07/25,2025, 37.811111 
10/07/25,2025, 37.746987 
11/07/25,2025, 37.450704 
12/07/25,2025, 37.607843 
14/07/25,2025, 38.351063 
15/07/25,2025, 37.298245 
16/07/25,2025, 37.127450 
17/07/25,2025, 34.553191 
18/07/25,2025, 32.428571 
19/07/25,2025, 30.666666 
21/07/25,2025, 28.973684 
22/07/25,2025, 30.431372 
23/07/25,2025, 28.811111 
24/07/25,2025, 26.083333 
25/07/25,2025, 24.000000 
26/07/25,2025, 25.272727 
28/07/25,2025, 28.887500 
29/07/25,2025, 25.900000 
30/07/25,2025, 26.558139 
31/07/25,2025, 26.763157 
01/08/25,2025, 27.328571 
02/08/25,2025, 26.807692 
04/08/25,2025, 27.111111 
05/08/25,2025, 28.075000 
06/08/25,2025, 29.191780 
07/08/25,2025, 29.133333 
08/08/25,2025, 28.686746 
09/08/25,2025, 29.026315 
11/08/25,2025, 28.190476 
12/08/25,2025, 27.967741 
13/08/25,2025, 27.243589 
14/08/25,2025, 25.662162 
15/08/25,2025, 24.138888 
16/08/25,2025, 24.521739 
18/08/25,2025, 25.312500 
19/08/25,2025, 24.392156 
20/08/25,2025, 22.897435 
21/08/25,2025, 22.813559 
22/08/25,2025, 22.327272 
23/08/25,2025, 22.485714 
25/08/25,2025, 23.219512 
26/08/25,2025, 21.971428 
27/08/25,2025, 21.195121 
28/08/25,2025, 21.620000 
29/08/25,2025, 21.539682 
30/08/25,2025, 21.238095 
01/09/25,2025, 20.660000 
02/09/25,2025, 19.954545 
03/09/25,2025, 19.566037 
04/09/25,2025, 19.326086 
05/09/25,2025, 19.320000 
06/09/25,2025, 19.210526 
08/09/25,2025, 19.235294 
09/09/25,2025, 18.500000 
10/09/25,2025, 18.516129 
11/09/25,2025, 17.860000 
12/09/25,2025, 18.102941 
13/09/25,2025, 18.327272 
15/09/25,2025, 18.066666 
17/09/25,2025, 18.517241 
18/09/25,2025, 18.641304 
19/09/25,2025, 18.500000 
20/09/25,2025, 18.297297 
22/09/25,2025, 18.340000 
23/09/25,2025, 18.150943 
24/09/25,2025, 18.006666 
25/09/25,2025, 18.047945 
26/09/25,2025, 18.031250 
27/09/25,2025, 18.093750 
